website,wayback_url,wayback_ts,res,request_link,original_ts,timediff_wb_orig,wb_before_or_after
https://tass.com,http://web.archive.org/web/20211208140442/https://tass.com/,2021-12-08 14:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208140442/https://tass.com/', 'timestamp': '20211208140442'}}, 'timestamp': '202112081400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112081400,2021-12-08 14:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211208220627/https://tass.com/,2021-12-08 22:06:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208220627/https://tass.com/', 'timestamp': '20211208220627'}}, 'timestamp': '202112082200'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112082200,2021-12-08 22:00:00,0 days 00:06:00,after
https://tass.com,http://web.archive.org/web/20211209080452/https://tass.com/,2021-12-09 08:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211209080452/https://tass.com/', 'timestamp': '20211209080452'}}, 'timestamp': '202112090800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112090800,2021-12-09 08:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211209140431/https://tass.com/,2021-12-09 14:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211209140431/https://tass.com/', 'timestamp': '20211209140431'}}, 'timestamp': '202112091400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112091400,2021-12-09 14:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211209220409/https://tass.com/,2021-12-09 22:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211209220409/https://tass.com/', 'timestamp': '20211209220409'}}, 'timestamp': '202112092200'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112092200,2021-12-09 22:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211213080405/https://tass.com/,2021-12-13 08:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211213080405/https://tass.com/', 'timestamp': '20211213080405'}}, 'timestamp': '202112130800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112130800,2021-12-13 08:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211213140416/https://tass.com/,2021-12-13 14:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211213140416/https://tass.com/', 'timestamp': '20211213140416'}}, 'timestamp': '202112131400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112131400,2021-12-13 14:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211213221136/https://tass.com/,2021-12-13 22:11:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211213221136/https://tass.com/', 'timestamp': '20211213221136'}}, 'timestamp': '202112132230'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112132230,2021-12-13 22:00:00,0 days 00:11:00,after
https://tass.com,http://web.archive.org/web/20211214080410/https://tass.com/,2021-12-14 08:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211214080410/https://tass.com/', 'timestamp': '20211214080410'}}, 'timestamp': '202112140800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112140800,2021-12-14 08:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211214141138/https://tass.com/,2021-12-14 14:11:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211214141138/https://tass.com/', 'timestamp': '20211214141138'}}, 'timestamp': '202112141400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112141400,2021-12-14 14:00:00,0 days 00:11:00,after
https://tass.com,http://web.archive.org/web/20211214221129/https://tass.com/,2021-12-14 22:11:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211214221129/https://tass.com/', 'timestamp': '20211214221129'}}, 'timestamp': '202112142200'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112142200,2021-12-14 22:00:00,0 days 00:11:00,after
https://tass.com,http://web.archive.org/web/20211215080427/https://tass.com/,2021-12-15 08:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211215080427/https://tass.com/', 'timestamp': '20211215080427'}}, 'timestamp': '202112150800'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112150800,2021-12-15 08:00:00,0 days 00:04:00,after
https://tass.com,http://web.archive.org/web/20211215140435/https://tass.com/,2021-12-15 14:04:00,"{'url': 'https://tass.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211215140435/https://tass.com/', 'timestamp': '20211215140435'}}, 'timestamp': '202112151400'}",https://archive.org/wayback/available?url=https://tass.com&timestamp=202112151400,2021-12-15 14:00:00,0 days 00:04:00,after
